Action_0,Action_1,Action_2,Old0,Old1,Old2,Old3,Old4,Old5,Old6,Old7,Old8,Old9,Old10,Observation_0,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Done,Reward
-0.6418902,1.0,1.0,1.1847296,-0.12025705,-0.54411185,-0.6545659,-0.6917121,1.0290439,-0.21596187,0.5238128,-3.0610628,3.2289815,3.8023367,1.1822381,-0.11890703,-0.57814866,-0.6213987,-0.6571166,1.1611533,-0.38539878,0.0041085845,-4.8469443,4.6192417,4.6224747,False,2.1039097
-0.48290652,1.0,1.0,1.1822381,-0.11890703,-0.57814866,-0.6213987,-0.6571166,1.1611533,-0.38539878,0.0041085845,-4.8469443,4.6192417,4.6224747,1.1779946,-0.11898306,-0.6202029,-0.58065945,-0.6165659,1.2717621,-0.6174264,-0.0022535746,-5.462327,5.3493104,5.3230267,False,2.2329834
-0.5377186,1.0,1.0,1.1779946,-0.11898306,-0.6202029,-0.58065945,-0.6165659,1.2717621,-0.6174264,-0.0022535746,-5.462327,5.3493104,5.3230267,1.1721023,-0.11898955,-0.6666943,-0.53463817,-0.570793,1.2821541,-0.80269015,0.012921742,-5.988577,5.969672,5.951973,False,2.279598
-0.59962106,1.0,1.0,1.1721023,-0.11898955,-0.6666943,-0.53463817,-0.570793,1.2821541,-0.80269015,0.012921742,-5.988577,5.969672,5.951973,1.1649088,-0.11892533,-0.7171545,-0.48403838,-0.52039707,1.2585034,-0.9610781,0.015439791,-6.4644594,6.5157743,6.4940805,False,2.2620633
-0.56055146,1.0,1.0,1.1649088,-0.11892533,-0.7171545,-0.48403838,-0.52039707,1.2585034,-0.9610781,0.015439791,-6.4644594,6.5157743,6.4940805,1.1564159,-0.11824005,-0.76975316,-0.43004346,-0.46617043,1.2315083,-1.1247218,0.12971652,-6.627403,6.879686,6.9366016,False,2.2386243
-0.49970567,1.0,1.0,1.1564159,-0.11824005,-0.76975316,-0.43004346,-0.46617043,1.2315083,-1.1247218,0.12971652,-6.627403,6.879686,6.9366016,1.1467243,-0.1161502,-0.8224136,-0.3738643,-0.4087788,1.1667675,-1.2625647,0.33573803,-6.5589957,7.106846,7.307218,False,2.1900516
-0.58714855,1.0,1.0,1.1467243,-0.1161502,-0.8224136,-0.3738643,-0.4087788,1.1667675,-1.2625647,0.33573803,-6.5589957,7.106846,7.307218,1.1360126,-0.11319674,-0.87586725,-0.31530553,-0.34872478,1.0730008,-1.3906726,0.39252827,-6.739204,7.4354153,7.6179643,False,2.103947
-0.5681403,1.0,0.93147045,1.1360126,-0.11319674,-0.87586725,-0.31530553,-0.34872478,1.0730008,-1.3906726,0.39252827,-6.739204,7.4354153,7.6179643,1.1242645,-0.10956282,-0.92998946,-0.2541629,-0.28743485,0.9749341,-1.5168693,0.4906388,-6.773875,7.752924,7.690913,False,2.0084956
-0.5635668,1.0,0.97720486,1.1242645,-0.10956282,-0.92998946,-0.2541629,-0.28743485,0.9749341,-1.5168693,0.4906388,-6.773875,7.752924,7.690913,1.1116415,-0.105140224,-0.984152,-0.19124818,-0.22476059,0.86050296,-1.6183404,0.5885966,-6.765227,7.927582,7.913217,False,1.900261
-0.5622091,1.0,1.0,1.1116415,-0.105140224,-0.984152,-0.19124818,-0.22476059,0.86050296,-1.6183404,0.5885966,-6.765227,7.927582,7.913217,1.0982103,-0.0999858,-1.0381515,-0.1271923,-0.1602043,0.73938274,-1.7213045,0.6758492,-6.7384377,8.053482,8.153609,False,1.7811869
-0.48366135,1.0,1.0,1.0982103,-0.0999858,-1.0381515,-0.1271923,-0.1602043,0.73938274,-1.7213045,0.6758492,-6.7384377,8.053482,8.153609,1.0840334,-0.09364718,-1.0908217,-0.06267303,-0.09399614,0.6157541,-1.8033055,0.85391897,-6.5043745,8.0778265,8.342862,False,1.659169
-0.37541702,1.0,1.0,1.0840334,-0.09364718,-1.0908217,-0.06267303,-0.09399614,0.6157541,-1.8033055,0.85391897,-6.5043745,8.0778265,8.342862,1.0694519,-0.08539768,-1.140441,0.0012189746,-0.026290998,0.49021435,-1.8342426,1.1230259,-6.0007796,7.8516226,8.575533,False,1.5341817
-0.30069768,1.0,1.0,1.0694519,-0.08539768,-1.140441,0.0012189746,-0.026290998,0.49021435,-1.8342426,1.1230259,-6.0007796,7.8516226,8.575533,1.0561563,-0.07564486,-1.1661329,0.02269287,0.062398545,0.17773853,-1.4669999,1.188189,-1.544172,-0.5644293,10.0,False,1.3212945
0.16064645,1.0,1.0,1.0561563,-0.07564486,-1.1661329,0.02269287,0.062398545,0.17773853,-1.4669999,1.188189,-1.544172,-0.5644293,10.0,1.0457613,-0.06508239,-1.1680132,0.0041125445,0.16528885,0.08576362,-1.2956518,1.3452542,-0.19117029,-2.0826764,10.0,False,1.0817187
0.103586316,1.0,1.0,1.0457613,-0.06508239,-1.1680132,0.0041125445,0.16528885,0.08576362,-1.2956518,1.3452542,-0.19117029,-2.0826764,10.0,1.0350723,-0.054170776,-1.1758742,0.00201422,0.2550432,0.08612196,-1.3338153,1.4045473,-1.3288871,0.60966504,10.0,False,1.0973502
-0.0823618,1.0,1.0,1.0350723,-0.054170776,-1.1758742,0.00201422,0.2550432,0.08612196,-1.3338153,1.4045473,-1.3288871,0.60966504,10.0,1.0248063,-0.04346311,-1.1873538,0.00801476,0.33902666,-0.014453201,-1.2686565,1.3034251,-1.2967464,0.48611677,10.0,False,1.0201066
-0.2726201,1.0,1.0,1.0248063,-0.04346311,-1.1873538,0.00801476,0.33902666,-0.014453201,-1.2686565,1.3034251,-1.2967464,0.48611677,10.0,1.0143038,-0.035077073,-1.1976707,0.008039199,0.42465866,-0.06963815,-1.3581231,0.9019161,-1.3109831,-0.21041304,10.0,False,0.94577163
-0.49065745,1.0,1.0,1.0143038,-0.035077073,-1.1976707,0.008039199,0.42465866,-0.06963815,-1.3581231,0.9019161,-1.3109831,-0.21041304,10.0,1.0028389,-0.031065008,-1.2124513,0.0072001363,0.510209,-0.14070967,-1.4762571,0.2925514,-2.1416388,-0.031199947,10.0,False,0.8872821
-0.6737211,1.0,1.0,1.0028389,-0.031065008,-1.2124513,0.0072001363,0.510209,-0.14070967,-1.4762571,0.2925514,-2.1416388,-0.031199947,10.0,0.99058723,-0.032139704,-1.234668,0.007957718,0.5955488,-0.23901533,-1.571248,-0.35638157,-3.0704467,0.09267593,10.0,False,0.7951585
-0.7176987,1.0,0.978883,0.99058723,-0.032139704,-1.234668,0.007957718,0.5955488,-0.23901533,-1.571248,-0.35638157,-3.0704467,0.09267593,10.0,0.97747195,-0.03762702,-1.2623233,0.00814148,0.68130904,-0.30889237,-1.6866348,-0.8612978,-3.6529298,-0.028279552,10.0,False,0.7125569
-0.6872065,1.0,0.79507244,0.97747195,-0.03762702,-1.2623233,0.00814148,0.68130904,-0.30889237,-1.6866348,-0.8612978,-3.6529298,-0.028279552,10.0,0.9636189,-0.046158236,-1.293149,0.008156323,0.76468414,-0.36049387,-1.748688,-1.1759971,-3.9590468,-0.0020265577,10.0,False,0.6581789
-0.70216596,1.0,0.79911846,0.9636189,-0.046158236,-1.293149,0.008156323,0.76468414,-0.36049387,-1.748688,-1.1759971,-3.9590468,-0.0020265577,10.0,0.9498831,-0.05684746,-1.3245652,0.019018577,0.81753826,-0.44064346,-1.660595,-1.4235498,-3.587488,2.524273,2.6376896,False,0.59601384
-1.0,1.0,0.62290394,0.9498831,-0.05684746,-1.3245652,0.019018577,0.81753826,-0.44064346,-1.660595,-1.4235498,-3.587488,2.524273,2.6376896,0.9430835,-0.07199064,-1.3436671,0.027655168,0.80820835,-0.93802464,-0.18502486,-2.1922634,-1.642704,-0.5606152,-2.1484437,False,0.27606803
-0.37153995,-0.21936417,-0.92637414,0.9430835,-0.07199064,-1.3436671,0.027655168,0.80820835,-0.93802464,-0.18502486,-2.1922634,-1.642704,-0.5606152,-2.1484437,0.94776267,-0.08979999,-1.3429675,0.00268215,0.7816573,-1.1733371,0.77345526,-2.3113005,0.2520094,-3.4979353,-3.7472663,False,-0.13627428
-0.078457326,-0.6993656,-0.71957314,0.94776267,-0.08979999,-1.3429675,0.00268215,0.7816573,-1.1733371,0.77345526,-2.3113005,0.2520094,-3.4979353,-3.7472663,0.9508316,-0.10744975,-1.3372623,-0.027160939,0.74801224,-0.9652588,0.11231092,-2.1607766,0.9781373,-3.845784,-4.4982715,False,-0.042127263
0.37296712,-0.6809765,-0.5830053,0.9508316,-0.10744975,-1.3372623,-0.027160939,0.74801224,-0.9652588,0.11231092,-2.1607766,0.9781373,-3.845784,-4.4982715,0.9504898,-0.12122136,-1.3214512,-0.06281096,0.7113489,-0.9123434,-0.03449059,-1.5014178,2.4262848,-4.7609234,-4.5815306,False,0.08284453
0.5728402,-0.8809523,-0.4139986,0.9504898,-0.12122136,-1.3214512,-0.06281096,0.7113489,-0.9123434,-0.03449059,-1.5014178,2.4262848,-4.7609234,-4.5815306,0.951729,-0.1297489,-1.2943753,-0.109035,0.6788892,-0.941847,0.26577166,-0.8493633,3.8521695,-6.273239,-3.8115141,False,0.068176724
0.41299686,-0.86495984,-0.34602126,0.951729,-0.1297489,-1.2943753,-0.109035,0.6788892,-0.941847,0.26577166,-0.8493633,3.8521695,-6.273239,-3.8115141,0.9538612,-0.13566755,-1.2611432,-0.1628411,0.65067434,-0.926916,0.2100492,-0.6865024,4.325211,-6.94736,-3.4187307,False,0.06570188
0.2908398,-0.6303918,-0.5389383,0.9538612,-0.13566755,-1.2611432,-0.1628411,0.65067434,-0.926916,0.2100492,-0.6865024,4.325211,-6.94736,-3.4187307,0.9540564,-0.14151053,-1.2280314,-0.2151024,0.61970305,-0.9244076,-0.07707378,-0.7482018,4.047795,-6.332659,-4.090347,False,0.079706766
0.3779897,-0.68988204,-0.5173615,0.9540564,-0.14151053,-1.2280314,-0.2151024,0.61970305,-0.9244076,-0.07707378,-0.7482018,4.047795,-6.332659,-4.090347,0.95294374,-0.14699054,-1.1950555,-0.26554507,0.58585954,-0.953314,-0.15447605,-0.6518532,4.15061,-6.2913575,-4.2948613,False,0.05831387
0.42562884,-0.76081336,-0.5893821,0.95294374,-0.14699054,-1.1950555,-0.26554507,0.58585954,-0.953314,-0.15447605,-0.6518532,4.15061,-6.2913575,-4.2948613,0.9516044,-0.15154295,-1.1604182,-0.31663075,0.5502759,-0.9625115,-0.1812921,-0.5278805,4.4222975,-6.4339437,-4.5361443,False,0.040241387
0.45497206,-0.71798223,-0.57291996,0.9516044,-0.15154295,-1.1604182,-0.31663075,0.5502759,-0.9625115,-0.1812921,-0.5278805,4.4222975,-6.4339437,-4.5361443,0.9497319,-0.15516847,-1.1239209,-0.36831585,0.51278245,-0.9640643,-0.27356562,-0.41470253,4.6364946,-6.473132,-4.771768,False,0.038033042
0.36146048,-0.83839136,-0.65615493,0.9497319,-0.15516847,-1.1239209,-0.36831585,0.51278245,-0.9640643,-0.27356562,-0.41470253,4.6364946,-6.473132,-4.771768,0.94697917,-0.15879121,-1.0865382,-0.420727,0.47326168,-0.99679303,-0.38716063,-0.4746662,4.6903353,-6.595162,-5.032574,False,0.018567385
0.4780515,-0.77709275,-0.68532044,0.94697917,-0.15879121,-1.0865382,-0.420727,0.47326168,-0.99679303,-0.38716063,-0.4746662,4.6903353,-6.595162,-5.032574,0.9434218,-0.1620294,-1.0476538,-0.4738003,0.43113172,-1.0285661,-0.47483543,-0.37072617,4.9450293,-6.6569357,-5.3885574,False,-0.016875692
0.48050547,-0.8290647,-0.6169621,0.9434218,-0.1620294,-1.0476538,-0.4738003,0.43113172,-1.0285661,-0.47483543,-0.37072617,4.9450293,-6.6569357,-5.3885574,0.93929684,-0.16469014,-1.0068779,-0.5285446,0.387978,-1.0555614,-0.54674304,-0.31551546,5.1731954,-6.935141,-5.4068227,False,-0.045005888
0.41987914,-0.8349941,-0.72787666,0.93929684,-0.16469014,-1.0068779,-0.5285446,0.387978,-1.0555614,-0.54674304,-0.31551546,5.1731954,-6.935141,-5.4068227,0.9343142,-0.16752893,-0.9655153,-0.5838757,0.34286034,-1.0806454,-0.67293984,-0.3767457,5.170642,-6.9125247,-5.763703,False,-0.0703827
0.4601537,-0.84531397,-0.79635453,0.9343142,-0.16752893,-0.9655153,-0.5838757,0.34286034,-1.0806454,-0.67293984,-0.3767457,5.170642,-6.9125247,-5.763703,0.928414,-0.17052123,-0.92349523,-0.6392427,0.29451826,-1.1090741,-0.7727386,-0.37491292,5.292891,-6.9304614,-6.1891146,False,-0.09730235
0.28940612,-0.6579169,-0.8337215,0.928414,-0.17052123,-0.92349523,-0.6392427,0.29451826,-1.1090741,-0.7727386,-0.37491292,5.292891,-6.9304614,-6.1891146,0.9216676,-0.17476028,-0.8843749,-0.69094795,0.24168245,-1.1016682,-0.8921268,-0.60649115,4.6957965,-6.239835,-6.8128147,False,-0.10896391
0.17401595,-0.36726707,-1.0,0.9216676,-0.17476028,-0.8843749,-0.69094795,0.24168245,-1.1016682,-0.8921268,-0.60649115,4.6957965,-6.239835,-6.8128147,0.9145829,-0.18120539,-0.85246474,-0.7366974,0.19499426,-0.7985095,-0.67323846,-0.9300898,3.560196,-5.717482,-5.187062,False,0.008622929
0.6581236,0.8766817,-1.0,0.9145829,-0.18120539,-0.85246474,-0.7366974,0.19499426,-0.7985095,-0.67323846,-0.9300898,3.560196,-5.717482,-5.187062,0.9215644,-0.18730564,-0.8318843,-0.7686398,0.15222457,0.93229115,1.7732345,-0.64235455,2.1018965,-3.0901628,-5.4368563,False,1.2807416
0.58333284,-0.22988048,-0.713715,0.9215644,-0.18730564,-0.8318843,-0.7686398,0.15222457,0.93229115,1.7732345,-0.64235455,2.1018965,-3.0901628,-5.4368563,0.94167554,-0.19049573,-0.811476,-0.7988033,0.11574126,1.6627153,2.737269,-0.2401604,2.812813,-3.9223695,-4.415759,False,2.4804518
0.72944796,-0.8212655,-0.7225613,0.94167554,-0.19049573,-0.811476,-0.7988033,0.11574126,1.6627153,2.737269,-0.2401604,2.812813,-3.9223695,-4.415759,0.96177214,-0.18923524,-0.7794714,-0.83669174,0.07868042,1.3488061,2.2402163,0.3752706,4.615837,-5.0258393,-4.906015,False,2.5362198
0.4471717,-1.0,-0.37174362,0.96177214,-0.18923524,-0.7794714,-0.83669174,0.07868042,1.3488061,2.2402163,0.3752706,4.615837,-5.0258393,-4.906015,0.9751013,-0.18607031,-0.7394941,-0.8824934,0.04270943,0.59640354,1.4156073,0.38576752,5.1630516,-6.1203704,-4.2407155,False,1.8457631
0.3584474,-0.8035619,-0.4145189,0.9751013,-0.18607031,-0.7394941,-0.8824934,0.04270943,0.59640354,1.4156073,0.38576752,5.1630516,-6.1203704,-4.2407155,0.9859506,-0.1844463,-0.69963545,-0.9331614,0.01049738,0.5799197,1.3915087,0.0853453,4.8869123,-6.5005493,-3.8798444,False,1.5278962
0.37269363,-0.6351926,-0.4060695,0.9859506,-0.1844463,-0.69963545,-0.9331614,0.01049738,0.5799197,1.3915087,0.0853453,4.8869123,-6.5005493,-3.8798444,0.99740404,-0.18504427,-0.66236407,-0.9849984,-0.020192724,0.82657975,1.4236403,-0.15430845,4.5473447,-6.456864,-3.831184,False,1.743725
0.3534042,-0.59738183,-0.3595442,0.99740404,-0.18504427,-0.66236407,-0.9849984,-0.020192724,0.82657975,1.4236403,-0.15430845,4.5473447,-6.456864,-3.831184,1.0076128,-0.18699534,-0.62758744,-1.035506,-0.050881565,0.7950455,1.16838,-0.2805385,4.243286,-6.2186627,-3.848466,False,1.8261948
0.47955763,-0.40675926,-0.38030785,1.0076128,-0.18699534,-0.62758744,-1.035506,-0.050881565,0.7950455,1.16838,-0.2805385,4.243286,-6.2186627,-3.848466,1.0156173,-0.18857716,-0.5941623,-1.0824158,-0.083232164,0.7061762,0.9284688,-0.15212566,4.149798,-5.695907,-4.1226797,False,1.7274413
0.42069107,-0.30359137,-0.31067532,1.0156173,-0.18857716,-0.5941623,-1.0824158,-0.083232164,0.7061762,0.9284688,-0.15212566,4.149798,-5.695907,-4.1226797,1.022617,-0.18973936,-0.5626181,-1.1253511,-0.11628066,0.78381735,0.8550681,-0.1389022,3.8462842,-5.2084494,-4.1199675,False,1.741295
0.36375925,-0.07872852,-0.2118868,1.022617,-0.18973936,-0.5626181,-1.1253511,-0.11628066,0.78381735,0.8550681,-0.1389022,3.8462842,-5.2084494,-4.1199675,1.0289791,-0.19105257,-0.53494954,-1.1626093,-0.14909169,0.9423248,0.7523428,-0.16641441,3.271298,-4.370373,-4.078785,False,1.880505
0.5789714,0.30019242,-0.00017006043,1.0289791,-0.19105257,-0.53494954,-1.1626093,-0.14909169,0.9423248,0.7523428,-0.16641441,3.271298,-4.370373,-4.078785,1.0343113,-0.19056383,-0.51001114,-1.1922035,-0.18076417,1.1051323,0.6221446,0.19463444,3.0475357,-3.342057,-3.8708751,False,2.0420299
0.35378295,0.46098545,0.30432627,1.0343113,-0.19056383,-0.51001114,-1.1922035,-0.18076417,1.1051323,0.6221446,0.19463444,3.0475357,-3.342057,-3.8708751,1.0387217,-0.18891193,-0.49041942,-1.2133881,-0.20701762,1.2884849,0.50574255,0.23052782,2.1537485,-2.276939,-2.9476626,False,2.2125537
0.35921764,0.62552875,0.2171561,1.0387217,-0.18891193,-0.49041942,-1.2133881,-0.20701762,1.2884849,0.50574255,0.23052782,2.1537485,-2.276939,-2.9476626,1.0420715,-0.18637955,-0.4768792,-1.2247951,-0.22893582,1.511972,0.37590265,0.37886876,1.4690778,-0.98314023,-2.595821,False,2.4244008
0.24595505,0.7136905,0.2596736,1.0420715,-0.18637955,-0.4768792,-1.2247951,-0.22893582,1.511972,0.37590265,0.37886876,1.4690778,-0.98314023,-2.595821,1.0447546,-0.18312006,-0.46932667,-1.2263219,-0.24748914,1.7088223,0.31755233,0.4405759,0.68494546,0.22663893,-2.1441221,False,2.6347053
0.1998624,0.6736083,0.12890908,1.0447546,-0.18312006,-0.46932667,-1.2263219,-0.24748914,1.7088223,0.31755233,0.4405759,0.68494546,0.22663893,-2.1441221,1.0470351,-0.17919089,-0.46654806,-1.2193925,-0.2638894,1.8351982,0.2654133,0.53197783,0.18311697,1.205712,-1.9803748,False,2.7896852
0.039111987,0.71763307,0.16116428,1.0470351,-0.17919089,-0.46654806,-1.2193925,-0.2638894,1.8351982,0.2654133,0.53197783,0.18311697,1.205712,-1.9803748,1.0487887,-0.1753614,-0.4690692,-1.2046261,-0.2784359,1.9220368,0.18801105,0.46419188,-0.559058,2.1804776,-1.7142371,False,2.8854973
0.053753402,0.86506194,0.117680006,1.0487887,-0.1753614,-0.4690692,-1.2046261,-0.2784359,1.9220368,0.18801105,0.46419188,-0.559058,2.1804776,-1.7142371,1.0498523,-0.17140105,-0.47650176,-1.1815047,-0.2922586,2.0230896,0.10612949,0.52344793,-1.106055,3.2547,-1.7094992,False,2.9795692
-0.10757272,0.7881632,0.10158795,1.0498523,-0.17140105,-0.47650176,-1.1815047,-0.2922586,2.0230896,0.10612949,0.52344793,-1.106055,3.2547,-1.7094992,1.0504421,-0.16781335,-0.48862988,-1.151562,-0.30497774,2.0910556,0.05190013,0.42007384,-1.718521,4.000399,-1.5136578,False,3.0651643
-0.15854214,0.77596503,0.07968649,1.0504421,-0.16781335,-0.48862988,-1.151562,-0.30497774,2.0910556,0.05190013,0.42007384,-1.718521,4.000399,-1.5136578,1.0503912,-0.16487369,-0.50485283,-1.1164553,-0.31628972,2.1035976,-0.046405524,0.34871933,-2.1799784,4.594358,-1.351728,False,3.0978966
-0.26395342,0.7983969,-0.0070830844,1.0503912,-0.16487369,-0.50485283,-1.1164553,-0.31628972,2.1035976,-0.046405524,0.34871933,-2.1799784,4.594358,-1.351728,1.0494583,-0.1628502,-0.5252881,-1.0759315,-0.32757288,2.0926085,-0.1552226,0.2103685,-2.737234,5.3024974,-1.4251536,False,3.0917733
-0.38545328,0.9437599,-0.08134826,1.0494583,-0.1628502,-0.5252881,-1.0759315,-0.32757288,2.0926085,-0.1552226,0.2103685,-2.737234,5.3024974,-1.4251536,1.0477967,-0.16230397,-0.55150276,-1.0279067,-0.34080318,2.1138701,-0.23489437,0.0035237728,-3.538531,6.3497195,-1.7514566,False,3.0973353
-0.54050463,1.0,-0.21564434,1.0477967,-0.16230397,-0.55150276,-1.0279067,-0.34080318,2.1138701,-0.23489437,0.0035237728,-3.538531,6.3497195,-1.7514566,1.0455829,-0.16382715,-0.58467275,-0.9710512,-0.35772836,2.1456432,-0.30333802,-0.28081405,-4.4414873,7.483063,-2.2880232,False,3.1294675
-0.5172721,1.0,-0.46306637,1.0455829,-0.16382715,-0.58467275,-0.9710512,-0.35772836,2.1456432,-0.30333802,-0.28081405,-4.4414873,7.483063,-2.2880232,1.0428305,-0.16659635,-0.62249583,-0.9060767,-0.38101336,2.1205592,-0.36491343,-0.37197042,-4.8625994,8.438146,-3.2219346,False,3.131172
-0.5602465,1.0,-0.5848314,1.0428305,-0.16659635,-0.62249583,-0.9060767,-0.38101336,2.1205592,-0.36491343,-0.37197042,-4.8625994,8.438146,-3.2219346,1.0397149,-0.16997907,-0.663106,-0.8344743,-0.41148585,2.0240452,-0.40528685,-0.4434514,-5.173768,9.20198,-4.1081676,False,3.0579526
-0.71349025,0.67070365,-0.5568912,1.0397149,-0.16997907,-0.663106,-0.8344743,-0.41148585,2.0240452,-0.40528685,-0.4434514,-5.173768,9.20198,-4.1081676,1.0361297,-0.1747777,-0.7051231,-0.7621728,-0.44539112,1.8588488,-0.49128938,-0.6835821,-5.289056,8.954089,-4.497778,False,2.9197586
-0.41733623,0.55108327,-0.51400644,1.0361297,-0.1747777,-0.7051231,-0.7621728,-0.44539112,1.8588488,-0.49128938,-0.6835821,-5.289056,8.954089,-4.497778,1.0330389,-0.1789919,-0.7442933,-0.69940996,-0.4780051,1.4398254,-0.08050791,-0.43800572,-4.8354654,7.3353186,-3.7877645,False,2.6541214
-0.38902485,0.6265875,-0.37111133,1.0330389,-0.1789919,-0.7442933,-0.69940996,-0.4780051,1.4398254,-0.08050791,-0.43800572,-4.8354654,7.3353186,-3.7877645,1.0381191,-0.18130513,-0.78305745,-0.6446265,-0.5048062,1.00611,0.8940678,-0.2175054,-4.799572,6.6201925,-3.1861026,False,2.1000373
0.4474917,0.006482593,-0.24186276,1.0381191,-0.18130513,-0.78305745,-0.6446265,-0.5048062,1.00611,0.8940678,-0.2175054,-4.799572,6.6201925,-3.1861026,1.0449508,-0.17669772,-0.80360955,-0.60788035,-0.52508235,1.06237,0.7532387,0.9564097,-1.4217262,3.6531317,-2.3388314,False,2.03415
0.09538457,-0.07939949,0.21133353,1.0449508,-0.17669772,-0.80360955,-0.60788035,-0.52508235,1.06237,0.7532387,0.9564097,-1.4217262,3.6531317,-2.3388314,1.0485133,-0.16824372,-0.80863744,-0.5889335,-0.53577155,0.9339634,0.27377465,1.0979644,-0.2661006,1.7290474,-0.8076515,False,2.010447
0.24007604,0.0060705673,0.50697076,1.0485133,-0.16824372,-0.80863744,-0.5889335,-0.53577155,0.9339634,0.27377465,1.0979644,-0.2661006,1.7290474,-0.8076515,1.0500107,-0.1582641,-0.80687815,-0.5829012,-0.5328632,0.66102487,0.1816803,1.3127875,0.4330217,0.27099538,0.9811734,False,1.7498693
-0.23036824,0.32754624,1.0,1.0500107,-0.1582641,-0.80687815,-0.5829012,-0.5328632,0.66102487,0.1816803,1.3127875,0.4330217,0.27099538,0.9811734,1.050951,-0.15068033,-0.8103899,-0.58082455,-0.51410127,0.71250695,0.036192723,0.7603898,-0.8702303,0.26417133,3.0507975,False,1.6608982
-0.008473288,1.0,1.0,1.050951,-0.15068033,-0.8103899,-0.58082455,-0.51410127,0.71250695,0.036192723,0.7603898,-0.8702303,0.26417133,3.0507975,1.0494435,-0.14468308,-0.8228656,-0.5704866,-0.4869709,0.99356794,-0.31390917,0.7642562,-1.8999238,1.8254778,3.6149592,False,1.884768
-0.32983094,1.0,1.0,1.0494435,-0.14468308,-0.8228656,-0.5704866,-0.4869709,0.99356794,-0.31390917,0.7642562,-1.8999238,1.8254778,3.6149592,1.0459244,-0.14017309,-0.8459171,-0.5480784,-0.45461196,1.1289024,-0.5011438,0.48421702,-3.3776596,3.3089793,4.312918,False,2.0866592
-0.4739011,1.0,1.0,1.0459244,-0.14017309,-0.8459171,-0.5480784,-0.45461196,1.1289024,-0.5011438,0.48421702,-3.3776596,3.3089793,4.312918,1.0410327,-0.13761981,-0.87957895,-0.5153305,-0.416655,1.1742927,-0.69112575,0.25251207,-4.6166115,4.5044103,4.9921336,False,2.1542842
-0.49337184,1.0,1.0,1.0410327,-0.13761981,-0.87957895,-0.5153305,-0.416655,1.1742927,-0.69112575,0.25251207,-4.6166115,4.5044103,4.9921336,1.034306,-0.13603102,-0.9205033,-0.47485936,-0.37370571,1.2058269,-0.93205225,0.18427914,-5.3619466,5.352531,5.5858564,False,2.1910415
-0.5053687,1.0,1.0,1.034306,-0.13603102,-0.9205033,-0.47485936,-0.37370571,1.2058269,-0.93205225,0.18427914,-5.3619466,5.352531,5.5858564,1.0258906,-0.1344885,-0.9659122,-0.4288126,-0.32625002,1.1978239,-1.1174355,0.20869222,-5.834704,5.9720883,6.1337194,False,2.2000895
-0.46014687,1.0,1.0,1.0258906,-0.1344885,-0.9659122,-0.4288126,-0.32625002,1.1978239,-1.1174355,0.20869222,-5.834704,5.9720883,6.1337194,1.01633,-0.13208699,-1.013485,-0.37893626,-0.27468273,1.1476557,-1.2413627,0.35656404,-6.001484,6.381203,6.621892,False,2.1644895
-0.45716214,1.0,1.0,1.01633,-0.13208699,-1.013485,-0.37893626,-0.27468273,1.1476557,-1.2413627,0.35656404,-6.001484,6.381203,6.621892,1.0058473,-0.12845337,-1.0619309,-0.32615602,-0.21963486,1.0755092,-1.3564508,0.5118933,-6.0790076,6.7193036,7.02466,False,2.0991356
-0.5399233,1.0,1.0,1.0058473,-0.12845337,-1.0619309,-0.32615602,-0.21963486,1.0755092,-1.3564508,0.5118933,-6.0790076,6.7193036,7.02466,0.9943826,-0.12420989,-1.1118716,-0.27036396,-0.16174202,0.98902893,-1.485126,0.54671377,-6.3200703,7.111224,7.35567,False,2.0179613
-0.5660051,1.0,0.96560884,0.9943826,-0.12420989,-1.1118716,-0.27036396,-0.16174202,0.98902893,-1.485126,0.54671377,-6.3200703,7.111224,7.35567,0.9819003,-0.119713575,-1.163476,-0.21151839,-0.1019246,0.8865426,-1.6070526,0.57556677,-6.512653,7.485116,7.550022,False,1.922394
-0.5493612,1.0,1.0,0.9819003,-0.119713575,-1.163476,-0.21151839,-0.1019246,0.8865426,-1.6070526,0.57556677,-6.512653,7.485116,7.550022,0.9686013,-0.1147349,-1.2159034,-0.1505537,-0.04005747,0.7681697,-1.6983107,0.6506725,-6.5714087,7.6966085,7.8350244,False,1.8093346
-0.58802766,1.0,1.0,0.9686013,-0.1147349,-1.2159034,-0.1505537,-0.04005747,0.7681697,-1.6983107,0.6506725,-6.5714087,7.6966085,7.8350244,0.9546008,-0.10942648,-1.2691404,-0.08779035,0.023828289,0.6420327,-1.7871801,0.6739532,-6.6924453,7.9258223,8.069219,False,1.6859388
-0.6243717,1.0,1.0,0.9546008,-0.10942648,-1.2691404,-0.08779035,0.023828289,0.6420327,-1.7871801,0.6739532,-6.6924453,7.9258223,8.069219,0.93988407,-0.10410657,-1.3234941,-0.023206398,0.08939054,0.5095649,-1.8761389,0.6636089,-6.8417425,8.150924,8.265981,False,1.556225
-0.6559223,1.0,1.0,0.93988407,-0.10410657,-1.3234941,-0.023206398,0.08939054,0.5095649,-1.8761389,0.6636089,-6.8417425,8.150924,8.265981,0.9249362,-0.09914274,-1.3695321,0.023702107,0.16585608,0.31438696,-1.7849404,0.5624403,-4.2514644,2.746902,10.0,False,1.4014807
